Date,Open,High,Low,Close,Adj Close,Volume
2017-03-16,25.7450008392334,25.957500457763672,25.602500915527344,25.952499389648438,25.650346755981445,52310000
2017-03-17,26.1299991607666,26.530000686645508,25.952499389648438,26.517499923706055,26.208770751953125,111968800
2017-03-20,26.69499969482422,27.40250015258789,26.532499313354492,27.362499237060547,27.043930053710938,74856800
2017-03-21,27.1875,27.489999771118164,26.397499084472656,26.477500915527344,26.16923713684082,91348400
2017-03-22,26.364999771118164,27.065000534057617,26.325000762939453,27.017499923706055,26.70294952392578,61676400
2017-03-23,26.9375,27.139999389648438,26.674999237060547,26.772499084472656,26.46080207824707,53394000
2017-03-24,27.24250030517578,27.322500228881836,26.604999542236328,26.86750030517578,26.554697036743164,43950000
2017-03-27,26.395000457763672,27.102500915527344,25.895000457763672,27.0625,26.747426986694336,50664400
2017-03-28,27.075000762939453,27.22249984741211,26.8174991607666,26.922500610351562,26.609058380126953,43244400
2017-03-29,26.997499465942383,27.122499465942383,26.8125,26.834999084472656,26.5225772857666,34999200
2017-03-30,26.907499313354492,27.5,26.850000381469727,27.350000381469727,27.031578063964844,52553200
2017-03-31,27.252500534057617,27.47249984741211,27.100000381469727,27.232500076293945,26.91544532775879,44080800
2017-04-03,27.237499237060547,27.412500381469727,26.854999542236328,27.094999313354492,26.77954864501953,44523200
2017-04-04,25.850000381469727,26.104999542236328,25.084999084472656,25.19499969482422,24.90166473388672,127128000
2017-04-05,25.0049991607666,25.592500686645508,24.875,25.00749969482422,24.716350555419922,74704800
2017-04-06,25.059999465942383,25.3125,24.602500915527344,25.190000534057617,24.896732330322266,63512000
2017-04-07,25.2549991607666,25.4325008392334,24.93000030517578,25.082500457763672,24.790475845336914,42906800
2017-04-10,25.09000015258789,25.157499313354492,24.399999618530273,24.4424991607666,24.157930374145508,75633200
2017-04-11,24.137500762939453,24.725000381469727,24.087499618530273,24.530000686645508,24.244407653808594,61814800
2017-04-12,24.530000686645508,24.674999237060547,24.274999618530273,24.327499389648438,24.044269561767578,41409200
2017-04-13,24.082500457763672,24.302499771118164,23.872499465942383,23.872499465942383,23.594566345214844,50689200
2017-04-17,24.002500534057617,24.809999465942383,23.950000762939453,24.8075008392334,24.518680572509766,49729200
2017-04-18,24.662500381469727,24.885000228881836,24.399999618530273,24.822500228881836,24.533504486083984,37011600
2017-04-19,25.0,25.2450008392334,24.852500915527344,24.920000076293945,24.629871368408203,38082800
2017-04-20,25.0674991607666,25.362499237060547,24.852500915527344,25.315000534057617,25.0202693939209,40401600
2017-04-21,25.209999084472656,25.447500228881836,25.09000015258789,25.420000076293945,25.124048233032227,34189600
2017-04-24,25.739999771118164,25.8700008392334,25.52750015258789,25.737499237060547,25.437850952148438,37182000
2017-04-25,25.885000228881836,26.332500457763672,25.667499542236328,26.184999465942383,25.880142211914062,38844000
2017-04-26,26.322500228881836,26.34749984741211,25.985000610351562,26.0049991607666,25.702238082885742,32700400
2017-04-27,26.079999923706055,26.4950008392334,25.897499084472656,26.40999984741211,26.102521896362305,31970000
2017-04-28,26.34000015258789,26.40999984741211,26.017499923706055,26.075000762939453,25.771425247192383,34824800
2017-05-01,26.184999465942383,26.712499618530273,26.112499237060547,26.65999984741211,26.349613189697266,30773200
2017-05-02,26.387500762939453,26.399999618530273,25.639999389648438,25.8700008392334,25.568815231323242,62997200
2017-05-03,25.799999237060547,26.15999984741211,25.649999618530273,26.0625,25.759065628051758,33690400
2017-05-04,26.125,26.237499237060547,25.88249969482422,25.962499618530273,25.660232543945312,20978800
2017-05-05,25.844999313354492,26.037500381469727,25.6875,25.96500015258789,25.662702560424805,22842800
2017-05-08,26.084999084472656,26.100000381469727,25.577499389648438,25.6924991607666,25.393375396728516,36524000
2017-05-09,25.75,26.232500076293945,25.665000915527344,25.735000610351562,25.435380935668945,84767200
2017-05-10,28.572500228881836,30.454999923706055,28.5049991607666,30.322500228881836,29.96947479248047,212909600
2017-05-11,30.012500762939453,32.60749816894531,29.977500915527344,31.625,31.256807327270508,193979200
2017-05-12,31.657499313354492,32.400001525878906,31.44499969482422,31.97249984741211,31.600261688232422,96262000
2017-05-15,32.38999938964844,33.602500915527344,32.345001220703125,33.57749938964844,33.18656539916992,108754000
2017-05-16,34.095001220703125,34.36000061035156,33.34000015258789,34.20249938964844,33.80429458618164,112070000
2017-05-17,33.525001525878906,33.71500015258789,31.887500762939453,31.93000030517578,31.558258056640625,127136800
2017-05-18,32.375,33.35749816894531,31.762500762939453,33.26750183105469,32.880184173583984,115603200
2017-05-19,34.25749969482422,34.55500030517578,33.80500030517578,34.0,33.639549255371094,101837200
2017-05-22,34.442501068115234,34.869998931884766,34.33250045776367,34.724998474121094,34.356868743896484,83660800
2017-05-23,34.92499923706055,34.9474983215332,33.9275016784668,34.25749969482422,33.894317626953125,68124800
2017-05-24,35.2400016784668,35.26750183105469,34.52000045776367,34.64250183105469,34.275238037109375,81599600
2017-05-25,35.0,35.00749969482422,34.11000061035156,34.564998626708984,34.19855499267578,60822800
2017-05-26,34.48249816894531,36.31999969482422,34.27750015258789,35.459999084472656,35.08406066894531,77914000
2017-05-30,35.92499923706055,36.5724983215332,35.76250076293945,36.217498779296875,35.83353805541992,98965200
2017-05-31,36.67250061035156,36.75,35.51250076293945,36.087501525878906,35.704917907714844,88731600
2017-06-01,36.247501373291016,36.25749969482422,35.630001068115234,36.09000015258789,35.70738983154297,50334000
2017-06-02,36.060001373291016,36.32500076293945,35.849998474121094,35.90999984741211,35.529300689697266,48745600
2017-06-05,35.744998931884766,37.13249969482422,35.627498626708984,37.002498626708984,36.61021041870117,81737600
2017-06-06,36.95500183105469,37.42250061035156,36.70000076293945,36.834999084472656,36.44449234008789,75872800
2017-06-07,37.08250045776367,37.470001220703125,36.92499923706055,37.279998779296875,36.88477325439453,61261200
2017-06-08,38.3650016784668,40.0,37.9474983215332,39.98500061035156,39.561100006103516,116174400
2017-06-09,41.185001373291016,42.125,35.6875,37.400001525878906,37.003509521484375,369292800
2017-06-12,36.470001220703125,37.92499923706055,35.52750015258789,37.49250030517578,37.09502410888672,169753200
2017-06-13,38.599998474121094,38.692501068115234,36.412498474121094,37.849998474121094,37.44873046875,167250400
2017-06-14,37.880001068115234,38.51499938964844,37.125,37.93000030517578,37.527889251708984,118464000
2017-06-15,36.7400016784668,38.400001525878906,36.625,38.092498779296875,37.68864822387695,96382400
2017-06-16,38.189998626708984,38.67499923706055,37.560001373291016,37.904998779296875,37.50314712524414,92496000
2017-06-19,38.352500915527344,39.38249969482422,38.314998626708984,39.33000183105469,38.91304397583008,77817600
2017-06-20,39.75749969482422,40.435001373291016,39.22999954223633,39.272499084472656,38.85615158081055,109544400
2017-06-21,39.5525016784668,39.904998779296875,38.92499923706055,39.86750030517578,39.44484329223633,68265200
2017-06-22,39.95000076293945,40.084999084472656,39.349998474121094,39.592498779296875,39.172752380371094,46913200
2017-06-23,39.66999816894531,39.83000183105469,38.30500030517578,38.45750045776367,38.04978942871094,108858800
2017-06-26,38.790000915527344,39.150001525878906,37.08250045776367,38.037498474121094,37.63424301147461,106396000
2017-06-27,37.86000061035156,37.9474983215332,36.587501525878906,36.64500045776367,36.25650405883789,99949200
2017-06-28,37.33000183105469,37.98500061035156,36.4375,37.9375,37.535301208496094,99494800
2017-06-29,37.650001525878906,37.68000030517578,36.02000045776367,36.66999816894531,36.2812385559082,106442400
2017-06-30,36.845001220703125,36.98249816894531,35.875,36.13999938964844,35.75686264038086,73106000
2017-07-03,36.26250076293945,36.412498474121094,34.64500045776367,34.83250045776367,34.463226318359375,70907200
2017-07-05,35.474998474121094,36.05500030517578,35.282501220703125,35.76250076293945,35.383358001708984,82018800
2017-07-06,35.467498779296875,36.345001220703125,34.939998626708984,35.869998931884766,35.48972702026367,74628400
2017-07-07,36.44499969482422,36.875,36.212501525878906,36.689998626708984,36.30103302001953,65497200
2017-07-10,37.435001373291016,38.5,37.16999816894531,38.42499923706055,38.017635345458984,95849200
2017-07-11,38.462501525878906,39.04750061035156,38.037498474121094,38.970001220703125,38.556854248046875,75795600
2017-07-12,39.57500076293945,40.75,39.13999938964844,40.627498626708984,40.1967887878418,114520800
2017-07-13,40.75,41.57500076293945,39.6875,40.157501220703125,39.73177719116211,136913200
2017-07-14,40.3224983215332,41.252498626708984,40.252498626708984,41.23749923706055,40.800323486328125,94194800
2017-07-17,41.58250045776367,41.875,40.4375,41.0625,40.62717819213867,93079200
2017-07-18,40.44499969482422,41.63750076293945,40.32500076293945,41.4900016784668,41.050140380859375,77664000
2017-07-19,41.58250045776367,41.849998474121094,41.15250015258789,41.275001525878906,40.837432861328125,68704400
2017-07-20,41.48249816894531,41.877498626708984,40.977500915527344,41.875,41.431060791015625,69959600
2017-07-21,41.66749954223633,42.32500076293945,41.522499084472656,42.025001525878906,41.579471588134766,64833200
2017-07-24,42.09749984741211,42.19499969482422,41.43000030517578,41.537498474121094,41.097137451171875,65252400
2017-07-25,41.30500030517578,41.48249816894531,40.89500045776367,41.337501525878906,40.899261474609375,49655600
2017-07-26,41.91999816894531,42.48249816894531,41.462501525878906,41.814998626708984,41.371700286865234,64040400
2017-07-27,42.067501068115234,42.185001373291016,39.38999938964844,40.435001373291016,40.00632858276367,78285600
2017-07-28,40.0724983215332,41.345001220703125,39.81999969482422,41.09749984741211,40.66180419921875,51334800
2017-07-31,41.23500061035156,41.599998474121094,40.154998779296875,40.627498626708984,40.1967887878418,55967200
2017-08-01,40.532501220703125,41.13999938964844,40.25,41.122501373291016,40.68653869628906,43138400
2017-08-02,41.4375,41.477500915527344,40.317501068115234,41.09749984741211,40.66180419921875,47844400
2017-08-03,41.092498779296875,41.657501220703125,40.91999816894531,41.619998931884766,41.17876434326172,44242000
2017-08-04,41.849998474121094,42.51750183105469,41.619998931884766,41.8025016784668,41.359344482421875,58909600
2017-08-07,42.09749984741211,43.092498779296875,42.0,43.087501525878906,42.630706787109375,71741200
2017-08-08,43.47249984741211,43.63999938964844,42.1775016784668,42.57500076293945,42.123634338378906,75533600
2017-08-09,42.10749816894531,43.0525016784668,41.91749954223633,43.02750015258789,42.57133865356445,53078400
2017-08-10,43.040000915527344,43.165000915527344,41.08250045776367,41.185001373291016,40.74837875366211,132808800
2017-08-11,39.28499984741211,39.75,38.227500915527344,38.9900016784668,38.57664489746094,149719600
2017-08-14,39.91749954223633,42.13750076293945,39.79999923706055,42.099998474121094,41.65367126464844,127902000
2017-08-15,42.15250015258789,42.41749954223633,41.397499084472656,41.744998931884766,41.302433013916016,76453200
2017-08-16,41.897499084472656,42.1349983215332,40.959999084472656,41.287498474121094,40.84979248046875,59663200
2017-08-17,41.20249938964844,41.375,40.345001220703125,40.36750030517578,39.93954849243164,52544400
2017-08-18,40.91749954223633,41.09000015258789,39.90999984741211,40.375,39.94696807861328,60120400
2017-08-21,40.622501373291016,40.73749923706055,39.342498779296875,39.787498474121094,39.365684509277344,62367200
2017-08-22,40.122501373291016,40.6974983215332,39.9275016784668,40.63750076293945,40.24208068847656,45045600
2017-08-23,40.29999923706055,41.5625,40.212501525878906,41.45000076293945,41.04667282104492,57952000
2017-08-24,41.775001525878906,41.81999969482422,41.029998779296875,41.29750061035156,40.895660400390625,46970000
2017-08-25,41.54249954223633,41.64500045776367,40.88750076293945,40.95249938964844,40.554012298583984,35720000
2017-08-28,41.14500045776367,41.275001525878906,40.58250045776367,41.24250030517578,40.841190338134766,38949600
2017-08-29,40.647499084472656,41.39500045776367,40.564998626708984,41.17499923706055,40.77435302734375,32409600
2017-08-30,41.375,41.532501220703125,41.067501068115234,41.41999816894531,41.0169677734375,38440000
2017-08-31,41.625,42.400001525878906,41.54999923706055,42.36000061035156,41.947818756103516,61268400
2017-09-01,42.48749923706055,42.974998474121094,42.400001525878906,42.6150016784668,42.20033264160156,44543200
2017-09-05,42.095001220703125,42.14500045776367,40.88999938964844,41.477500915527344,41.07390213012695,69536400
2017-09-06,41.810001373291016,41.95000076293945,41.099998474121094,41.45249938964844,41.04914093017578,39767200
2017-09-07,41.622501373291016,41.97249984741211,41.23749923706055,41.64500045776367,41.239776611328125,35286800
2017-09-08,41.52750015258789,41.6775016784668,40.6775016784668,40.92250061035156,40.5243034362793,49885600
2017-09-11,41.3849983215332,42.35749816894531,41.33000183105469,42.25,41.83888626098633,56744400
2017-09-12,42.5,42.5,41.74250030517578,42.40250015258789,41.98990249633789,41148800
2017-09-13,42.147499084472656,42.8849983215332,41.81999969482422,42.592498779296875,42.17805862426758,58096000
2017-09-14,42.1974983215332,43.13999938964844,41.95000076293945,42.349998474121094,41.93791961669922,51371200
2017-09-15,43.21500015258789,45.02750015258789,43.162498474121094,45.02750015258789,44.589359283447266,136479200
2017-09-18,46.28499984741211,47.79999923706055,46.21500015258789,46.88750076293945,46.43125534057617,168446000
2017-09-19,46.377498626708984,47.462501525878906,46.154998779296875,46.837501525878906,46.38174819946289,87428000
2017-09-20,46.875,47.35499954223633,46.0525016784668,46.459999084472656,46.007930755615234,72492000
2017-09-21,45.40999984741211,45.67499923706055,44.40250015258789,45.189998626708984,44.750282287597656,107560000
2017-09-22,45.07500076293945,45.57749938964844,44.650001525878906,44.75,44.31455993652344,49123200
2017-09-25,44.4375,44.45000076293945,42.540000915527344,42.75,42.334022521972656,87458000
2017-09-26,44.11249923706055,44.66999816894531,42.587501525878906,42.9900016784668,42.571685791015625,112562000
2017-09-27,43.904998779296875,44.067501068115234,43.1875,43.932498931884766,43.5050163269043,71372000
2017-09-28,44.005001068115234,44.04499816894531,43.439998626708984,43.91999816894531,43.492637634277344,43524400
2017-09-29,44.77000045776367,44.932498931884766,44.3125,44.692501068115234,44.25761795043945,61909200
2017-10-02,45.20000076293945,45.494998931884766,44.25,44.75,44.31455993652344,50348000
2017-10-03,44.8125,45.14500045776367,44.39500045776367,44.842498779296875,44.406166076660156,39033200
2017-10-04,44.904998779296875,45.442501068115234,44.53499984741211,45.217498779296875,44.77751159667969,42784800
2017-10-05,45.46500015258789,45.5,44.88999938964844,45.192501068115234,44.75275802612305,43736400
2017-10-06,44.912498474121094,45.459999084472656,44.75,45.32500076293945,44.88397216796875,31880000
2017-10-09,45.6974983215332,46.682498931884766,45.50749969482422,46.34749984741211,45.89651870727539,56349200
2017-10-10,47.85749816894531,48.23749923706055,46.814998626708984,47.23249816894531,46.77291488647461,97487600
2017-10-11,47.400001525878906,47.75,46.935001373291016,47.73500061035156,47.27051544189453,52950800
2017-10-12,47.77000045776367,48.272499084472656,47.48249816894531,47.75749969482422,47.29279708862305,52829200
2017-10-13,48.38750076293945,48.75,47.912498474121094,48.647499084472656,48.174137115478516,62872800
2017-10-16,48.95000076293945,49.51250076293945,48.310001373291016,49.48249816894531,49.001014709472656,57664000
2017-10-17,49.272499084472656,49.724998474121094,49.087501525878906,49.4375,48.95644760131836,47859600
2017-10-18,49.52750015258789,49.53499984741211,48.33000183105469,49.39500045776367,48.91436004638672,56731600
2017-10-19,48.61000061035156,49.5,48.11249923706055,49.45000076293945,48.968833923339844,57077200
2017-10-20,49.622501373291016,49.897499084472656,49.1349983215332,49.224998474121094,48.74601364135742,45162000
2017-10-23,49.44499969482422,49.712501525878906,48.95000076293945,49.154998779296875,48.676700592041016,42869600
2017-10-24,49.247501373291016,49.6875,48.98500061035156,49.66999816894531,49.18668746948242,40724400
2017-10-25,49.27000045776367,49.80500030517578,47.79249954223633,48.415000915527344,47.94390106201172,82816000
2017-10-26,48.69499969482422,49.040000915527344,48.45249938964844,48.92250061035156,48.44646453857422,32274400
2017-10-27,49.45000076293945,50.467498779296875,49.1875,50.46500015258789,49.97395706176758,57219200
2017-10-30,50.46500015258789,51.522499084472656,50.30500030517578,50.959999084472656,50.46413803100586,50405600
2017-10-31,51.282501220703125,51.97249984741211,51.224998474121094,51.70249938964844,51.199405670166016,41190800
2017-11-01,52.337501525878906,52.49250030517578,51.150001525878906,51.79999923706055,51.295963287353516,50257600
2017-11-02,51.5,51.95249938964844,50.912498474121094,51.48500061035156,50.98403549194336,34230800
2017-11-03,51.79999923706055,52.17250061035156,51.334999084472656,52.17250061035156,51.66483688354492,35364000
2017-11-06,51.79999923706055,52.494998931884766,51.67499923706055,52.407501220703125,51.89754867553711,38994400
2017-11-07,52.63750076293945,53.224998474121094,52.51499938964844,53.00749969482422,52.4917106628418,42770000
2017-11-08,52.962501525878906,53.0,51.810001373291016,52.290000915527344,51.78119659423828,52298800
2017-11-09,51.317501068115234,51.58250045776367,50.092498779296875,51.33000183105469,50.830543518066406,97856400
2017-11-10,53.27000045776367,54.66749954223633,52.907501220703125,54.03499984741211,53.509212493896484,125325600
2017-11-13,54.03499984741211,54.29249954223633,53.002498626708984,53.157501220703125,52.640254974365234,58237600
2017-11-14,53.25,53.70000076293945,52.807498931884766,53.54499816894531,53.02398681640625,52929200
2017-11-15,52.98749923706055,53.0,51.95000076293945,52.494998931884766,51.98419952392578,50194800
2017-11-16,53.244998931884766,53.54999923706055,52.8125,52.90250015258789,52.38774108886719,44176800
2017-11-17,53.47999954223633,53.837501525878906,52.6875,52.84000015258789,52.325843811035156,51566400
2017-11-20,52.997501373291016,53.64250183105469,52.625,53.52000045776367,52.99923324584961,39610000
2017-11-21,53.92250061035156,54.130001068115234,53.599998474121094,54.01250076293945,53.48693084716797,39917600
2017-11-22,54.25,54.25,53.40250015258789,53.73249816894531,53.24663162231445,35664000
2017-11-24,53.897499084472656,54.25,53.650001525878906,54.2400016784668,53.74953842163086,18075200
2017-11-27,54.32749938964844,54.34000015258789,53.502498626708984,53.53499984741211,53.05091094970703,42289600
2017-11-28,53.587501525878906,53.682498931884766,52.060001373291016,52.6775016784668,52.201171875,51275200
2017-11-29,52.502498626708984,52.529998779296875,47.807498931884766,49.10499954223633,48.660972595214844,139678800
2017-11-30,49.79999923706055,50.66999816894531,49.162498474121094,50.1775016784668,49.72377395629883,82376800
2017-12-01,49.82749938964844,50.032501220703125,48.11750030517578,49.41999816894531,48.97312927246094,81154800
2017-12-04,50.01250076293945,50.07500076293945,46.125,46.665000915527344,46.243038177490234,124084400
2017-12-05,45.599998474121094,48.17499923706055,45.14500045776367,46.935001373291016,46.51059341430664,98148800
2017-12-06,46.42499923706055,47.53499984741211,46.209999084472656,47.314998626708984,46.88715744018555,46703200
2017-12-07,47.9900016784668,48.400001525878906,47.529998779296875,47.997501373291016,47.563480377197266,54260000
2017-12-08,48.502498626708984,48.69499969482422,47.787498474121094,47.872501373291016,47.439613342285156,46687600
2017-12-11,48.01499938964844,48.69499969482422,47.85499954223633,48.665000915527344,48.22494888305664,37274800
2017-12-12,48.224998474121094,48.459999084472656,47.47249984741211,47.709999084472656,47.278587341308594,45501600
2017-12-13,48.125,48.13750076293945,46.470001220703125,46.54499816894531,46.124114990234375,55428000
2017-12-14,46.47999954223633,47.334999084472656,46.150001525878906,46.61750030517578,46.195960998535156,43816400
2017-12-15,47.0625,48.095001220703125,46.404998779296875,47.88999938964844,47.45695877075195,67003600
2017-12-18,48.29999923706055,49.505001068115234,48.0,49.474998474121094,49.02762985229492,47770400
2017-12-19,49.380001068115234,49.432498931884766,48.7400016784668,49.02750015258789,48.58416748046875,37310000
2017-12-20,49.42499923706055,49.51750183105469,48.63750076293945,49.20000076293945,48.7551155090332,28882000
2017-12-21,49.23500061035156,49.48749923706055,48.88750076293945,48.97249984741211,48.5296630859375,30090400
2017-12-22,48.599998474121094,48.912498474121094,47.8125,48.817501068115234,48.37607192993164,46627600
2017-12-26,48.25749969482422,49.4375,47.95500183105469,49.36000061035156,48.91366195678711,35508000
2017-12-27,49.224998474121094,49.99250030517578,49.07749938964844,49.29249954223633,48.846771240234375,32948800
2017-12-28,49.532501220703125,49.845001220703125,49.287498474121094,49.349998474121094,48.903751373291016,24024800
2017-12-29,49.6150016784668,49.6150016784668,48.375,48.375,47.937564849853516,27996400
2018-01-02,48.94499969482422,49.875,48.625,49.837501525878906,49.38684844970703,35561600
2018-01-03,51.025001525878906,53.42499923706055,50.9375,53.11750030517578,52.63719177246094,91470400
2018-01-04,53.939998626708984,54.51250076293945,53.17250061035156,53.397499084472656,52.914649963378906,58326800
2018-01-05,53.54750061035156,54.227500915527344,52.77000045776367,53.849998474121094,53.363067626953125,58012400
2018-01-08,55.099998474121094,56.25,54.64500045776367,55.5,54.99814987182617,88121600
2018-01-09,55.55500030517578,55.95500183105469,54.65999984741211,55.48500061035156,54.9832763671875,49700000
2018-01-10,54.54999923706055,55.95500183105469,54.0,55.91999816894531,55.414344787597656,58266400
2018-01-11,56.25,56.567501068115234,55.8025016784668,56.02000045776367,55.5134391784668,40603200
2018-01-12,55.900001525878906,56.247501373291016,55.334999084472656,55.744998931884766,55.240928649902344,35991600
2018-01-16,56.01250076293945,56.877498626708984,54.17250061035156,55.02750015258789,54.5299186706543,70234800
2018-01-17,55.17499923706055,56.279998779296875,54.224998474121094,56.18000030517578,55.671993255615234,53840800
2018-01-18,55.98500061035156,56.65999984741211,55.66999816894531,56.11000061035156,55.602630615234375,40863200
2018-01-19,57.022499084472656,57.772499084472656,56.75,57.52750015258789,57.00730514526367,60938000
2018-01-22,57.60749816894531,58.439998626708984,57.025001525878906,58.42250061035156,57.894222259521484,55094400
2018-01-23,58.962501525878906,59.95750045776367,58.775001525878906,59.727500915527344,59.18741989135742,47522800
2018-01-24,59.7599983215332,60.122501373291016,58.38750076293945,58.95000076293945,58.416954040527344,57997200
2018-01-25,59.5,59.9375,58.9375,59.087501525878906,58.553199768066406,40988400
2018-01-26,59.529998779296875,60.834999084472656,59.400001525878906,60.83250045776367,60.28243637084961,51635600
2018-01-29,60.685001373291016,62.02750015258789,60.15250015258789,61.712501525878906,61.15446853637695,45511600
2018-01-30,60.27750015258789,61.60499954223633,59.602500915527344,60.68000030517578,60.131309509277344,57083200
2018-01-31,61.442501068115234,62.317501068115234,61.11249923706055,61.45000076293945,60.89434814453125,47857600
2018-02-01,59.630001068115234,61.724998474121094,59.51499938964844,60.125,59.58131408691406,51922400
2018-02-02,59.25,59.49250030517578,57.79249954223633,58.380001068115234,57.852108001708984,71846400
2018-02-05,56.75,58.307498931884766,51.25,53.42499923706055,52.9419059753418,116520400
2018-02-06,51.099998474121094,56.42499923706055,51.0,56.39500045776367,55.88505172729492,111480000
2018-02-07,57.39500045776367,58.74250030517578,56.67499923706055,57.20000076293945,56.682777404785156,80293200
2018-02-08,58.470001220703125,58.80500030517578,54.377498626708984,54.380001068115234,53.88826370239258,114400000
2018-02-09,59.5625,59.72249984741211,54.380001068115234,58.02000045776367,57.4953498840332,167460400
2018-02-12,58.84000015258789,58.869998931884766,56.25749969482422,57.00749969482422,56.49201583862305,109317200
2018-02-13,56.63999938964844,58.625,56.3125,58.157501220703125,57.63161849975586,62552400
2018-02-14,57.75,60.647499084472656,57.63750076293945,60.35499954223633,59.80924606323242,74498800
